duration	avePktSize	stdPktSize	aveIAT	tcpPSeqCnt	tcpAveWinSz	tcpRTTAckTripAve
0.005160059	179	156.5	0.005160059	0	0	0
0.000573187	40	40	0.000573187	0	0	0.000541632
0.000478280	122	89	0.00047828	0	0	3.1552e-05
0.000010567	39	39	1.0567e-05	0	0	0.1079366
0.107321518	67	61	0.1073215	0	0	0
0.000004444	41	41	4.444e-06	0	0	4.253454
4.196977221	144	112	4.196977	0	0	0
96.560788031	669	9.618557	58.70794	3367975718	64240	0.1350871
96.560602263	2824	1355.414	58.70792	1611313695	65535	58.65602
96.505573326	22.0113	74.3829	0.5452291	176	523236.7	0.01421593
96.493432736	1298.621	556.4252	0.4250812	173	159744	0.5340014
0.000001164	42	42	1.164e-06	0	0	0.002246668
0.000349788	154	130.5	0.000349788	0	0	0
0.000001322	28	28	1.322e-06	0	0	0.05384124
0.052213889	127	94.5	0.05221389	0	0	0
0.000014855	48	48	1.4855e-05	0	0	0.001131604
0.000130341	215	167	0.000130341	0	0	0
0.000006465	46	46	6.465e-06	0	0	0.1037073
0.101999862	106	84	0.1019999	0	0	0
0.000005093	45	45	5.093e-06	0	0	0.00164088
0.000127029	73	67	0.000127029	0	0	0
96.327729597	46	37	96.32772	0	0	0.09998426
96.279985406	162	125.75	96.22892	0	0	96.22774
0.000003206	48	48	3.206e-06	0	0	0.1088513
0.049462711	153	145	0.04946271	0	0	0
0.000003570	37	37	3.57e-06	0	0	0.05644841
0.004304740	65	59	0.00430474	0	0	0
0.000001065	44	44	1.065e-06	0	0	0.0560463
0.053982791	96	78	0.05398279	0	0	0
0.000008456	44	44	8.456e-06	0	0	0.05707764
0.000614695	177	138.5	0.000614695	0	0	0
0.000004599	40	40	4.599e-06	0	0	0.06312201
0.010505322	176	161.5	0.01050532	0	0	0
0.000004536	32	32	4.536e-06	0	0	0.05485914
0.052550256	103	75.5	0.05255026	0	0	0
0.000004590	42	42	4.59e-06	0	0	0.05725973
0.054743392	123	114.5	0.05474339	0	0	0
0.000004791	43	43	4.791e-06	0	0	0.1049567
0.102921880	100	79.5	0.1029219	0	0	0
0.000008819	29	29	8.819e-06	0	0	0.00058876
0.000060813	57	51	6.0813e-05	0	0	0
0.000008127	43	43	8.127e-06	0	0	0.05113429
0.001138585	201	177	0.001138585	0	0	0
0.000686540	42	42	0.00068654	0	0	0.000629856
0.000516545	70	64	0.000516545	0	0	5.6672e-05
97.041981144	1412	279.0435	58.06367	633891938	64240	0.1935086
97.041420469	2048	75.40945	58.06406	209336386	65535	58.01058
92.216793935	1412	297.9487	58.57634	3047980592	64240	0.4356499
92.220996903	2824	526.451	58.57647	1006714576	65535	58.52414
0.000000000	37	0	0	0	0	0
21.950455844	1357	1357	9.600039	0	0	0
96.995555696	0	0	5.523848	0	0	0
90.001526236	0	0	9.762954	0	0	0
0.000004617	50	50	4.617e-06	0	0	0.05009798
0.049369670	174	166	0.04936967	0	0	0
0.000018910	48	48	1.891e-05	0	0	0.1194068
0.059556575	226	218	0.05955658	0	0	0
0.557299844	1440	341.2	0.146025	831167627	64240	0.1458979
0.425850904	3155	831.875	0.1411104	3530559432	65535	0.009981888
0.767892014	1440	271.8	0.1815179	1465185845	64240	0.1814648
0.591996616	3155	896.7143	0.1815335	1530766735	65535	0.0405519
117.357105533	0	1440	0	0x00000000_0x00000000	2268	0.2048323
117.317347342	0	99	0	0x00000000_0x00000000	99	5.6448e-05
116.994326760	103.8571	198.1199	5.571159	20	64128.2	0.01218139
116.982344895	28.38095	81.7679	5.570589	21	150447.9	9.286584
118.493029612	77.5	196.3861	7.405815	15	64109.95	0.01098464
118.480773127	367.8571	514.6332	8.462913	11	68578.23	7.399316
118.502393885	107.7692	244.4343	9.11557	12	64135.16	0.01155912
118.490048112	50.66667	113.8897	9.87417	12	146839.9	9.114445
117.093554254	103.4167	222.0641	9.757796	11	64132.85	0.01747176
117.080817012	52.9	63.58973	11.70808	10	68484	9.751168
116.994542122	107.8571	199.0371	5.571168	20	64128.2	0.02271311
116.981796864	62.76191	161.5118	5.570562	19	150452.1	7.811304
118.529284327	1248	107	59.2164	2825877833	64240	0.103614
118.482019346	1520	337.8	59.21083	968265162	65535	59.164
117.125965522	89.06667	215.2886	7.808398	12	64131.5	0.04018629
117.077980788	70.66666	118.3269	9.756498	12	73470.96	7.795495
118.371234393	107.7692	244.4343	9.105479	12	64135.16	0.04395567
118.323719344	50.66667	113.8897	9.860311	12	146839.9	9.090573
117.137245258	0	1112	0	0x00000000_0x00000000	1112	0.05221709
117.084980344	0	453	0	0x00000000_0x00000000	453	1.4336e-05
118.592655016	1243	108.8	59.16653	3335444102	64240	0.1069333
118.540055287	768	93.9	59.26194	1279805109	65535	59.20964
118.592211311	1242	106.6	58.96503	2661984761	64240	0.329486
118.539253113	2824	362.4667	59.06257	2620959473	65535	59.01002
59.543014928	673	69.15385	58.98331	2488408429	64240	0.1035495
59.448192437	1412	400.5	58.97796	3522733049	65535	58.92582
0.000000000	201	201	0	0	0	0
117.281243155	118.4167	263.6802	9.773437	11	64132.85	0.03882264
117.238312859	100.8889	146.8963	13.02648	9	73255.69	9.751686
0.000000000	201	201	0	0	0	0
0.000000000	8	0	0	0	0	0
116.252847768	433	97.68182	10.24393	2977218091	64240	0.2904878
116.252605890	1104	205.381	10.24408	1429759754	65535	10.19174
112.661365213	39	17.625	58.17547	4226858654	501	0.1017587
112.561078179	39	13	58.32057	4000725293	1036	58.21881
96.651054516	19.48696	107.6374	0.840444	111	226561.6	0.008001007
96.650731619	1274.097	508.9571	0.7794412	104	71679.99	0.8324246
0.000021314	33	33	2.1314e-05	0	0	0.1082348
0.054026722	115	109	0.05402672	0	0	0
0.336555066	0	1401	0	0x00000000_0x00000000	1465	5.7344e-05
0.336162321	0	871	0	0x00000000_0x00000000	895	2.336e-05
102.399204808	431	30.78572	10.244	3838211943	64240	0.03714624
102.399292425	890	68.46154	10.24452	3501606732	64240	10.21024
117.650666521	1245	103.75	58.92063	2805643687	64240	0.1063653
117.607792638	1521	337.8667	59.00307	4196212093	65535	58.96093
117.543064662	676	72.38461	58.92072	3159446558	64240	0.1003848
117.500161776	1520	422.25	59.00303	559855834	65535	58.96094
117.560824697	1236	109.0714	58.90829	344858754	64240	0.1076043
117.508273039	768	78.25	59.00397	977020856	65535	58.95138
117.654894200	0	678	0	0x00000000_0x00000000	678	5.056e-06
117.553019048	0	1400	0	0x00000000_0x00000000	1400	5.12e-06
24.790593411	1357	1357	9.599359	0	0	0
117.795984349	659	41.875	58.34836	1132858469	64240	0.1009905
117.748148039	1520	734.4194	58.34876	2209583164	65535	58.30104
0.000000000	37	0	0	0	0	0
128.506185960	0	0	4.901773	0	0	0
128.507375186	0	0	22.53274	0	0	0
51.564113884	179.0667	361.1055	3.437608	13	64096.81	0.1212678
51.564103916	363.4286	531.9665	3.68315	14	25450.98	3.36482
51.239125494	47.88889	113.4058	5.693236	7	64142.14	0.05865946
51.239240820	127.125	281.0021	6.404905	8	73053.27	5.653205
0.000008711	34	34	8.711e-06	0	0	0.05289459
0.052193245	91	85	0.05219324	0	0	0
0.000008034	36	36	8.034e-06	0	0	0.000850176
0.000191711	164	143.5	0.000191711	0	0	0
0.000001349	38	38	1.349e-06	0	0	0.05587482
0.000241099	195	171	0.000241099	0	0	0
0.000012946	39	39	1.2946e-05	0	0	0.001405184
0.000397833	67	61	0.000397833	0	0	0
0.000006696	28	28	6.696e-06	0	0	0.06235847
0.061050877	158	135.5	0.06105088	0	0	0
0.000004836	32	32	4.836e-06	0	0	0.001300032
0.000215731	60	54	0.000215731	0	0	0
0.000004459	28	28	4.459e-06	0	0	0.05797261
0.056519342	163	140	0.05651934	0	0	0
0.000004609	43	43	4.609e-06	0	0	0.1678801
0.166494382	71	65	0.1664944	0	0	0
0.000005992	34	34	5.992e-06	0	0	0.07315571
0.008051252	342	262	0.008051252	0	0	0
0.080248519	183	316.1495	0.01337475	5	64169.21	0.01251032
0.027029773	80.8	84.0325	0.005405955	5	67870.17	0.007080128
0.126139156	1287	212.8571	0.04903831	2793319338	64240	0.07599232
0.167833769	287	71.44444	0.07669888	635807919	64240	0.003529344
0.000010020	42	42	1.002e-05	0	0	0.000728976
0.000142939	176	152	0.000142939	0	0	0
0.000008798	63	63	8.798e-06	0	0	0.05712296
0.056427048	159	149.5	0.05642705	0	0	0
0.000011220	36	36	1.122e-05	0	0	0.06244376
0.009287998	292	268	0.009287998	0	0	0
0.000008430	33	33	8.43e-06	0	0	0.05884185
0.058253027	145	121	0.05825303	0	0	0
0.000006780	37	37	6.78e-06	0	0	0.000833856
0.000245275	343	263	0.000245275	0	0	0
0.000020353	38	38	2.0353e-05	0	0	0.05774583
0.056961434	195	186.5	0.05696143	0	0	0
121.101840860	431	68.05264	10.27191	1810868384	64240	0.03941216
121.101873889	873	145.5	10.27371	2500330873	64240	10.23865
130.497583322	0	0	21.79291	0	0	0
0.000687946	34	34	0.000687946	0	0	0.000623168
0.000517645	118	93.5	0.000517645	0	0	6.4768e-05
0.000007878	34	34	7.878e-06	0	0	0.00065504
0.000101388	118	93.5	0.000101388	0	0	0
121.357800376	431	82.09524	10.24394	3860545716	64240	0.0380985
121.357337744	874	184	10.27024	2374966583	64240	10.2343
0.000008868	34	34	8.868e-06	0	0	0.0009858561
0.000203372	342	262	0.000203372	0	0	0
126.980395827	1412	398.8766	20.194	300141997	64240	0.309393
126.980129399	768	25.92093	20.19398	245159042	65535	20.14167
0.000008456	43	43	8.456e-06	0	0	0.000725504
0.000045952	71	65	4.5952e-05	0	0	0
0.000008742	42	42	8.742e-06	0	0	0.000806912
0.000262147	70	64	0.000262147	0	0	0
117.827001475	658	65.92857	58.91617	2548812451	64240	0.1290331
117.702886480	2048	421	59.08052	3525134003	65535	58.95692
0.000007703	28	28	7.703e-06	0	0	0.0495568
0.048899735	93	68.5	0.04889971	0	0	0
0.000000000	28	28	0	0	0	0.00064128
0.000000000	44	44	0	0	0	0
0.000008512	48	48	8.512e-06	0	0	0.1046311
0.103854239	76	70	0.1038542	0	0	0
127.147073220	0	1460	0	0x00000000_0x00000000	2147	1.0176e-05
126.958706554	0	3967	0	0x00000000_0x00000000	3967	1.6e-06
126.955660052	58.2549	132.1487	2.489326	50	64030.59	0.09025422
126.943167150	370.8546	570.6866	2.308058	46	72702.37	2.419817
0.000010601	39	39	1.0601e-05	0	0	0.000703328
0.000000226	67	61	2.26e-07	0	0	0
0.000007921	38	38	7.921e-06	0	0	0.06058707
0.000826972	304	200	0.000826972	0	0	0
0.000008561	38	38	8.561e-06	0	0	0.000909408
0.000129005	195	171	0.000129005	0	0	0
1.150127519	28	28	1.150112	0	0	0.00076024
1.150137488	163	137.75	1.149823	0	0	1.14936
0.000012375	38	38	1.2375e-05	0	0	0.05420045
0.053365918	98	92	0.05336592	0	0	0
0.000007715	38	38	7.715e-06	0	0	0.1115987
0.000000000	214	214	0	0	0	0
0.000006574	31	31	6.574e-06	0	0	0.05341936
0.052761785	155	122	0.05276179	0	0	0
98.216778935	234.614	249.7472	1.723102	51	64128	0.01325545
98.204609721	357.0588	200.441	2.888371	32	115377.8	1.728478
0.000008359	32	32	8.359e-06	0	0	0.000654944
0.000139637	60	54	0.000139637	0	0	0
0.000008415	45	45	8.415e-06	0	0	0.000667616
0.000134631	73	67	0.000134631	0	0	0
0.481727528	1150	187.2	0.1848918	1903022001	64240	0.184868
0.435927917	1737	758.5294	0.1399238	4242485841	65535	0.006165328
0.000004567	45	45	4.567e-06	0	0	0.1696267
0.169086731	82	74	0.1690867	0	0	0
0.000008275	49	49	8.275e-06	0	0	0.000656576
0.000151046	77	71	0.000151046	0	0	0
0.000692851	36	36	0.000692851	0	0	0.000651136
0.000568198	101	100.5	0.000568198	0	0	4.1664e-05
126.944170897	108	221.2515	7.467304	16	64128.82	0.01179126
126.931671864	78.70588	154.0595	7.466569	17	150211.8	7.463178
0.000012019	29	29	1.2019e-05	0	0	0.000818112
0.000096737	162	139	9.6737e-05	0	0	0
0.000011525	34	34	1.1525e-05	0	0	0.00070432
0.000123437	99	98.5	0.000123437	0	0	0
126.977989127	1412	290.8191	24.91067	3026657814	64240	0.1274831
126.977546514	2824	236.4606	24.91081	3857727164	65535	24.86349
0.000010877	38	38	1.0877e-05	0	0	0.000766592
0.000074958	66	60	7.4958e-05	0	0	0
0.000011125	41	41	1.1125e-05	0	0	0.000786688
0.000118450	198	174	0.00011845	0	0	0
0.000007033	32	32	7.033e-06	0	0	0.05406874
0.003926675	131	99	0.003926675	0	0	0
127.211263777	0	1460	0	0x00000000_0x00000000	1742	8.64e-06
127.121211526	0	1520	0	0x00000000_0x00000000	1571	6.048e-06
0.854602200	0	1400	0	0x00000000_0x00000000	1508	0.000123254
0.718543442	0	1456	0	0x00000000_0x00000000	1456	4.988e-06
0.149876011	1277	226.1667	0.07782646	2807170952	64240	0.03573126
0.071877535	287	111.4	0.03592521	1091203929	64240	0.04341907
0.869749432	0	754	0	0x00000000_0x00000000	818	0.09314326
0.728407552	0	2912	0	0x00000000_0x00000000	2912	2.0384e-05
129.790704494	1412	260.3496	26.64067	594392081	64240	0.1286741
129.790037005	1521	298.7081	26.64033	2588464667	65535	26.59346
0.000010017	35	35	1.0017e-05	0	0	0.000649088
0.000048986	63	57	4.8986e-05	0	0	0
124.474557389	237	44.90476	58.89347	1797803148	501	0.2383047
124.474757280	69	25.42857	58.89333	2406102973	1048	58.84145
126.687884058	1412	305.1084	24.9564	1999790227	64240	0.1215595
126.687289856	768	34.81545	24.95694	116312270	65535	24.90465
126.998361981	1412	329.3548	26.49838	2759974000	64240	0.1156524
126.997703103	768	42.27381	26.49863	3729601820	65535	26.44646
123.164730808	433	67.78947	10.24401	3502429214	64240	1.156093
123.164897300	1104	139.2778	10.24425	3663417249	65535	10.1921
122.381863474	431	82.09524	10.24401	2791177702	64240	0.2815419
122.382124331	874	184	10.24452	2366892455	64240	10.20875
127.474872634	1412	293.7252	26.23964	4244428220	64240	0.1686894
127.474191202	1412	67.27841	26.23994	3015092569	65535	26.18782
125.973483878	96.11364	127.4107	2.863034	43	64128	0.07564372
125.921015095	246.9787	349.3867	2.679171	45	166739.9	2.813101
122.697486337	1238	98.32143	58.90076	3459975250	64240	0.1071629
122.644936103	1669	319.8965	58.99731	3711608354	65535	58.94557
0.474374732	219.5455	345.4407	0.04312498	10	64078.07	0.06372729
0.329221895	535.875	465.948	0.04115274	5	69682.4	0.006572742
123.646682962	1412	148.4167	20.50323	2817957832	611	20.5032
123.646440317	718	233.4074	20.50322	3681769323	885	0.2040013
130.684467961	404.8055	435.8567	1.210041	106	501	0.09232334
128.931399470	101.4867	92.68411	1.140986	113	770.8487	1.597162
127.031783995	158.8375	184.1991	1.587897	77	64128	0.05023989
127.019706213	68.7	107.0129	1.587747	80	216355.7	1.895778
0.000009864	50	50	9.864e-06	0	0	0.05576837
0.001826518	193	181	0.001826518	0	0	0
127.084516980	1460	500.9778	10.24005	1391649117	64240	0.169333
127.049926689	650	190.7297	10.24034	1105887096	64240	10.20586
127.026048335	197.4947	213.7603	1.337116	94	64128	0.0981186
126.923440840	183.8571	245.0872	1.510993	81	56576	2.606919
133.152315947	0	0	0.4454684	0	0	0
129.255929555	251.0091	426.8651	1.175054	109	64128	0.2017142
129.243092945	175.7521	290.0259	1.068125	117	217769.4	1.065761
1.683977589	0	1154	0	0x00000000_0x00000000	1154	5.126e-06
1.594275032	0	1456	0	0x00000000_0x00000000	1456	1.64e-06
128.882781651	321.5833	503.8002	0.2983398	431	64128	0.01794872
128.827617097	53.32558	55.98358	0.4279988	298	530593.8	1.180485
129.291487721	23.53582	119.7432	0.04677699	2763	2296991	0.001616493
129.279536606	1414.073	366.4988	0.02342868	4392	217088	0.1193407
127.087981603	1460	287.4277	24.72503	55715034	64240	0.2620513
127.053671608	1519	594.8663	24.75947	3503062923	64240	24.72523
128.544369319	1242	11.42627	30.13423	2394834545	64240	0.165253
128.549064142	2824	1388.97	30.13384	680498527	65535	30.08428
118.781190895	663	50.5	58.98753	2783201917	64240	0.3003354
118.732967348	2824	1071.222	58.98277	1337362754	65535	58.93542
123.218413504	1235	36.5	58.82164	2010651772	64240	0.106133
123.165727931	2824	1184.8	58.91583	2352552954	65535	58.86389
117.850988619	673	21.53247	58.82187	2609411193	64240	0.1039292
117.798658861	2824	1286.02	58.91665	3506328059	65535	58.86418
124.399059083	1384	205.1852	24.37465	713589855	64240	0.5440467
124.364724353	1699	424.9264	24.45092	2116944455	64240	24.37466
96.499868806	0	0	5.677476	0	0	0
0.000009824	36	36	9.824e-06	0	0	0.000616928
0.000000111	95	89.5	1.11e-07	0	0	0
0.000008221	32	32	8.221e-06	0	0	0.05533405
0.054680686	113	104.5	0.05468069	0	0	0
0.000009036	40	40	9.036e-06	0	0	0.05746931
0.056816643	108	92	0.05681664	0	0	0
0.000008083	35	35	8.083e-06	0	0	0.0007064
0.000064252	119	101	6.4252e-05	0	0	0
0.000000000	173	173	0	0	0	0
127.134532488	85.64706	143.9177	7.478502	16	64125.78	0.04169467
127.082312363	261.5555	431.0188	7.060129	18	148758	7.456012
0.000008292	36	36	8.292e-06	0	0	0.000819264
0.000098718	120	102	9.8718e-05	0	0	0
0.000009933	33	33	9.933e-06	0	0	0.05902541
0.001034959	117	99	0.001034959	0	0	0
0.099196621	147	285.6353	0.01102185	8	64157.81	0.04185332
0.098423366	66.25	136.4964	0.01230292	8	141649.1	0.00062528
124.817129130	433	82	10.24007	942377959	64240	0.2545819
124.816763223	1104	180.6	10.24042	1509864328	65535	10.1927
0.000011750	36	36	1.175e-05	0	0	0.1104628
0.054759044	105	97	0.05475904	0	0	0
0.000000000	36	36	0	0	0	0.05536057
0.000000000	105	105	0	0	0	0
0.000005219	36	36	5.219e-06	0	0	0.05606317
0.000945735	171	159	0.000945735	0	0	0
134.002071238	0	0	0.1925789	0	0	0
0.051852435	36	36	0.05185243	0	0	0.05181133
0.000496284	133	118.5	0.000496284	0	0	4.1152e-05
127.372521402	178.1176	251.5285	3.746251	33	64128	0.1568569
127.329473434	116.7674	163.9446	2.96115	40	96323.58	3.659438
127.211183042	386.4109	486.1458	1.742619	69	64128	0.09296044
127.163240051	47.08065	80.89134	2.05102	62	130985.9	3.654843
77.129844994	412.0909	547.5906	7.011804	11	501	0.07742225
77.032762189	37	34.14528	15.40655	5	50.51	8.643878
0.072620386	1285	314.3333	0.03592098	34772575	64240	0.03590822
0.072971299	287	92.83334	0.03676973	3955482300	64240	0.001614656
130.725119467	98.96947	310.2469	0.1050001	1244	3145376	0.007405204
130.725422033	1338.426	533.5999	0.05668924	1920	484300.7	0.1600726
0.144278609	853	284.3333	0.1434252	1256227038	64240	0.1433946
0.000000000	0	0	0	1447893122	65535	0.000883968
127.495804043	7.117166	47.48722	0.1737	733	921164.1	0.00618032
127.485212318	1433.79	501.6424	0.1410235	717	155136	0.2002861
