duration	srcIP	srcPort	dstIP	avePktSize	stdPktSize	aveIAT	tcpPSeqCnt	tcpAveWinSz	tcpRTTAckTripAve
0.000626043	04	53	10.49.10.60	137	122.5	0.000626043	0	0	5.4448e-05
0.000007248	04	48656	10.54.0.155	40	40	7.248e-06	0	0	0.000747856
0.000099268	04	53	10.49.10.60	122	89	9.9268e-05	0	0	0
21.511776742	04	39936	172.217.28.38	1357	1357	9.600275	0	0	0
22.716040236	04	49900	35.244.232.184	1357	1357	9.600292	0	0	0
0.000008026	04	57637	10.54.0.155	82	82	8.026e-06	0	0	0.169199
0.063691028	04	53	10.49.10.60	153	147	0.06369101	0	0	0
0.000011073	04	56979	10.54.0.155	38	38	1.1073e-05	0	0	0.001200736
0.000632377	04	53	10.49.10.60	98	92	0.000632377	0	0	0
0.000005478	04	53005	10.54.0.155	38	38	5.478e-06	0	0	0.06010034
0.006333324	04	53	10.49.10.60	310	293	0.006333324	0	0	0
0.000004297	04	55575	10.54.0.155	40	40	4.297e-06	0	0	0.001248464
0.000127592	04	53	10.49.10.60	122	89	0.000127592	0	0	0
0.000004276	04	60554	10.54.0.155	36	36	4.276e-06	0	0	0.001109696
0.000306355	04	53	10.49.10.60	164	143.5	0.000306355	0	0	0
0.000007029	04	44329	10.54.0.155	82	82	7.029e-06	0	0	0.1745568
0.069326037	04	53	10.49.10.60	153	147	0.06932604	0	0	0
0.000000000	02	ff02::2	10	0	0	0	0	0	0
0.000000000	04	65414	224.0.0.251	37	0	0	0	0	0
19.053893731	04	38303	142.251.135.66	1357	1357	9.666471	0	0	0
3.002178441	04	38863	239.255.255.250	173	173	1.001124	0	0	0
20.219040681	04	41518	173.194.155.8	1357	1357	9.608086	0	0	0
24.359360987	04	53465	142.250.200.227	1357	1357	9.599748	0	0	0
24.347732640	04	43758	172.217.192.157	1357	1357	9.599786	0	0	0
0.000007656	04	49101	10.54.0.155	47	47	7.656e-06	0	0	0.000921664
0.000108741	04	53	10.49.10.60	271	191	0.000108741	0	0	0
29.998097943	04	38411	172.217.30.2	1357	1357	9.599826	0	0	0
0.000000000	04	138	10.49.255.255	201	201	0	0	0	0
0.000000000	02	ff02::fb	10	0	0	0	0	0	0
0.000000000	04	5353	224.0.0.251	45	0	0	0	0	0
0.000007415	04	35214	10.54.0.155	82	82	7.415e-06	0	0	0.1010024
0.001772179	04	53	10.49.10.60	153	147	0.001772179	0	0	0
16.504653455	-	-	-	0	0	1.580088	0	0	0
19.098499806	04	42465	142.251.129.65	1357	1357	9.717918	0	0	0
0.000000000	02	ff02::1:3	10	26	26	0	0	0	0
0.000000000	04	51903	224.0.0.252	0	26	0	0_0	0	0
29.998917534	04	52411	142.250.79.14	1357	1357	9.631349	0	0	0
29.998447610	04	52286	142.251.133.162	1357	1357	9.603021	0	0	0
0.000000000	02	ff02::2	10	0	0	0	0	0	0
29.996224079	04	60904	157.240.226.174	1357	0	3.332914	0	0	0
21.531578776	04	33991	142.251.129.65	1357	1357	9.601322	0	0	0
52.999659590	-	-	-	0	0	18.73821	0	0	0
60.016834443	02	ff02::1:2	10	0	0	10.00934	0	0	0
0.109791136	07	42833	239.255.255.250	498	460.1	0.1057467	0	0	0
26.821873023	04	49389	142.251.129.65	1357	1357	9.681311	0	0	0
0.000000000	04	58255	224.0.0.251	37	0	0	0	0	0
0.000006244	04	48856	10.54.0.155	43	43	6.244e-06	0	0	0.1664802
0.165926865	04	53	10.49.10.60	71	65	0.1659269	0	0	0
0.000010368	04	49965	10.54.0.155	34	34	1.0368e-05	0	0	0.000940384
0.000214653	04	53	10.49.10.60	342	262	0.000214653	0	0	0
0.000009353	04	58897	10.54.0.155	38	38	9.353e-06	0	0	0.2318621
0.180828875	04	53	10.49.10.60	178	146	0.1808289	0	0	0
30.089091627	04	40856	162.247.241.14	0	1422	0	0x00000000_0x00000000	1458	7.9279e-05
30.088597170	ca	addresses"	443	0	920	0	0x00000000_0x00000000	920	1.8904e-05
0.000010596	04	59619	10.54.0.155	42	42	1.0596e-05	0	0	0.000577232
0.000068914	04	53	10.49.10.60	70	64	6.8914e-05	0	0	0
0.000008233	04	54314	10.54.0.155	45	45	8.233e-06	0	0	0.000676048
0.000074105	04	53	10.49.10.60	73	67	7.4105e-05	0	0	0
0.000023975	04	55841	10.54.0.155	28	28	2.3975e-05	0	0	0.05271306
0.052008642	04	53	10.49.10.60	163	140	0.05200864	0	0	0
0.000013096	04	58563	10.54.0.155	36	36	1.3096e-05	0	0	4.803191
4.802579343	04	53	10.49.10.60	164	143.5	4.802579	0	0	0
43.041274614	04	45848	10.54.0.155	38	34.66667	43.04127	0	0	0.05011533
43.090831118	04	53	10.49.10.60	117	101.3333	43.04119	0	0	43.04071
0.000010330	04	35935	10.54.0.155	38	38	1.033e-05	0	0	0.05699258
0.056450553	04	53	10.49.10.60	98	92	0.05645055	0	0	0
0.050349162	04	57802	10.54.0.155	38	38	0.05034916	0	0	0.05069984
0.050814866	04	53	10.49.10.60	195	171	0.05081486	0	0	0.000115008
19.581696681	04	46417	142.251.129.65	1357	1357	9.614513	0	0	0
0.000008127	04	48605	10.54.0.155	48	48	8.127e-06	0	0	0.000610816
0.000086955	04	53	10.49.10.60	76	70	8.6955e-05	0	0	0
0.000010745	04	33747	10.54.0.155	82	82	1.0745e-05	0	0	0.106553
0.003122216	04	53	10.49.10.60	153	147	0.003122216	0	0	0
0.000008177	04	49831	10.54.0.155	32	32	8.177e-06	0	0	0.0005952
0.000061393	04	53	10.49.10.60	60	54	6.1393e-05	0	0	0
0.000007814	04	48779	10.54.0.155	36	36	7.814e-06	0	0	0.06433415
0.006227004	04	53	10.49.10.60	292	268	0.006227004	0	0	0
0.000007292	04	48989	10.54.0.155	38	38	7.292e-06	0	0	0.05560179
0.000135709	04	53	10.49.10.60	304	200	0.000135709	0	0	0
0.000007641	04	38740	10.54.0.155	32	32	7.641e-06	0	0	0.05490131
0.000944033	04	53	10.49.10.60	131	99	0.000944033	0	0	0
0.000003802	04	53115	10.54.0.155	31	31	3.802e-06	0	0	0.05549946
0.054574102	04	53	10.49.10.60	155	122	0.0545741	0	0	0
0.000011172	04	52233	10.54.0.155	32	32	1.1172e-05	0	0	0.000569024
0.000066443	04	53	10.49.10.60	60	54	6.6443e-05	0	0	0
0.000010110	04	56071	10.54.0.155	47	47	1.011e-05	0	0	0.000651264
0.000049414	04	53	10.49.10.60	75	69	4.9414e-05	0	0	0
0.000010486	04	42817	10.54.0.155	34	34	1.0486e-05	0	0	0.000649432
0.000081815	04	53	10.49.10.60	91	85	8.1815e-05	0	0	0
0.000010591	04	56427	10.54.0.155	36	36	1.0591e-05	0	0	0.000640904
0.000067949	04	53	10.49.10.60	101	100.5	6.7949e-05	0	0	0
0.000010363	04	50325	10.54.0.155	34	34	1.0363e-05	0	0	0.000721216
0.000076928	04	53	10.49.10.60	99	98.5	7.6928e-05	0	0	0
0.000008969	04	33920	10.54.0.155	45	45	8.969e-06	0	0	0.000647328
0.000052098	04	53	10.49.10.60	73	67	5.2098e-05	0	0	0
0.000069980	04	50159	10.54.0.155	45	45	6.998e-05	0	0	0.000773312
0.000262567	04	53	10.49.10.60	73	67	0.000262567	0	0	0
0.000007508	04	37938	10.54.0.155	32	32	7.508e-06	0	0	0.000722752
0.000092983	04	53	10.49.10.60	113	104.5	9.2983e-05	0	0	0
0.000007357	04	45348	10.54.0.155	40	40	7.357e-06	0	0	0.05834528
0.007748971	04	53	10.49.10.60	108	92	0.007748971	0	0	0
0.000011469	04	41967	10.54.0.155	50	50	1.1469e-05	0	0	0.05632794
0.002515978	04	53	10.49.10.60	193	181	0.002515978	0	0	0
0.000670586	04	40796	10.54.0.155	45	45	0.000670586	0	0	0.1112877
0.111322605	04	53	10.49.10.60	82	74	0.1113226	0	0	3.4912e-05
0.000009425	04	48846	10.54.0.155	63	63	9.425e-06	0	0	0.05870387
0.005260610	04	53	10.49.10.60	159	149.5	0.00526061	0	0	0
0.000023816	04	35115	10.54.0.155	38	38	2.3816e-05	0	0	0.05036518
0.049771181	04	53	10.49.10.60	66	60	0.04977118	0	0	0
0.000015763	04	33122	10.54.0.155	42	42	1.5763e-05	0	0	0.1688791
0.003710543	04	53	10.49.10.60	176	152	0.003710543	0	0	0
0.000001424	04	60810	10.54.0.155	38	38	1.424e-06	0	0	0.001328736
0.000149395	04	53	10.49.10.60	195	171	0.000149395	0	0	0
0.000023979	04	44443	10.54.0.155	39	39	2.3979e-05	0	0	0.001214496
0.000554969	04	53	10.49.10.60	67	61	0.000554969	0	0	0
0.000005075	04	54381	10.54.0.155	28	28	5.075e-06	0	0	0.05814707
0.007696648	04	53	10.49.10.60	113	105	0.007696648	0	0	0
0.000006303	04	40763	10.54.0.155	35	35	6.303e-06	0	0	0.001347168
0.000383206	04	53	10.49.10.60	63	57	0.000383206	0	0	0
0.000006477	04	34258	10.54.0.155	28	28	6.477e-06	0	0	0.0012384
0.000013752	04	53	10.49.10.60	163	140	1.3752e-05	0	0	0
0.000008536	04	34909	10.54.0.155	36	36	8.536e-06	0	0	0.001481504
0.000095027	04	53	10.49.10.60	90	84	9.5027e-05	0	0	0
0.000004649	04	35344	10.54.0.155	43	43	4.649e-06	0	0	0.001484096
0.000077823	04	53	10.49.10.60	71	65	7.7823e-05	0	0	0
0.000007799	04	33377	10.54.0.155	28	28	7.799e-06	0	0	0.000773056
0.000090797	04	53	10.49.10.60	158	135.5	9.0797e-05	0	0	0
0.000010755	04	44903	10.54.0.155	33	33	1.0755e-05	0	0	0.05312557
0.000364373	04	53	10.49.10.60	145	121	0.000364373	0	0	0
0.000007811	04	56182	10.54.0.155	37	37	7.811e-06	0	0	0.0609545
0.006632471	04	53	10.49.10.60	343	263	0.006632471	0	0	0
0.000000000	04	55783	10.54.0.155	33	33	0	0	0	0.000624576
0.000000000	04	53	10.49.10.60	117	117	0	0	0	0
0.000000000	04	138	10.49.255.255	201	201	0	0	0	0
0.000007695	04	35327	10.54.0.155	34	34	7.695e-06	0	0	4.192357
4.138130035	04	53	10.49.10.60	337	257	4.13813	0	0	0
0.000010097	04	52018	10.54.0.155	43	43	1.0097e-05	0	0	0.000567936
0.000092051	04	53	10.49.10.60	71	65	9.2051e-05	0	0	0
0.000012882	04	60154	10.54.0.155	34	34	1.2882e-05	0	0	0.05903866
0.003423639	04	53	10.49.10.60	342	262	0.003423639	0	0	0
0.000568883	04	48754	10.54.0.155	49	49	0.000568883	0	0	0.000534592
0.000486547	04	53	10.49.10.60	77	71	0.000486547	0	0	3.4304e-05
0.000007854	04	49532	10.54.0.155	39	39	7.854e-06	0	0	0.000571392
0.000094846	04	53	10.49.10.60	67	61	9.4846e-05	0	0	0
0.000008865	04	54720	10.54.0.155	38	38	8.865e-06	0	0	0.1162947
0.016524094	04	53	10.49.10.60	310	262	0.01652409	0	0	0
0.000008104	04	51589	10.54.0.155	82	82	8.104e-06	0	0	0.1109972
0.000935010	04	53	10.49.10.60	153	147	0.00093501	0	0	0
0.000011326	04	37014	10.54.0.155	33	33	1.1326e-05	0	0	0.000766848
0.000000291	04	53	10.49.10.60	61	55	2.91e-07	0	0	0
0.000010871	04	37225	10.54.0.155	41	41	1.0871e-05	0	0	0.00069704
0.000105062	04	53	10.49.10.60	198	174	0.000105062	0	0	0
0.000007966	04	51574	10.54.0.155	29	29	7.966e-06	0	0	0.000693792
0.000082128	04	53	10.49.10.60	162	139	8.2128e-05	0	0	0
0.000006361	04	46733	10.54.0.155	35	35	6.361e-06	0	0	0.000622496
0.000075799	04	53	10.49.10.60	63	57	7.5799e-05	0	0	0
0.000013301	04	60061	10.54.0.155	35	35	1.3301e-05	0	0	0.05504675
0.000125334	04	53	10.49.10.60	198	174	0.000125334	0	0	0
0.000000000	02	ff02::fb	10	0	0	0	0	0	0
0.000000000	04	5353	224.0.0.251	39	0	0	0	0	0
0.000000000	02	ff02::2	10	0	0	0	0	0	0
0.000007907	04	60756	10.54.0.155	36	36	7.907e-06	0	0	0.05038848
0.049795477	04	53	10.49.10.60	95	89.5	0.04979547	0	0	0
0.000009912	04	39183	10.54.0.155	35	35	9.912e-06	0	0	0.000622016
0.000103461	04	53	10.49.10.60	119	101	0.000103461	0	0	0
0.000008463	04	47463	10.54.0.155	36	36	8.463e-06	0	0	0.000631744
0.000077106	04	53	10.49.10.60	120	102	7.7106e-05	0	0	0
0.009471274	02	ff02::16	10	26.66667	7.698003	0.003157091	0	0	0
0.000000000	02	ff02::1:3	10	26	26	0	0	0	0
0.000000000	04	57756	224.0.0.252	0	26	0	0_0	0	0
0.005487127	02	ff02::fb	10	15.83333	0	0.001170135	0	0	0
0.006133763	04	5353	224.0.0.251	51	15.83333	0.001533441	0	0	0
73.662254254	04	0	224.0.0.22	8	0	12.27704	0	0	0
0.000010484	04	48452	10.54.0.155	47	47	1.0484e-05	0	0	0.06341007
0.007108283	04	53	10.49.10.60	271	191	0.007108283	0	0	0
0.000008075	04	56438	10.54.0.155	28	28	8.075e-06	0	0	0.05887638
0.058239469	04	53	10.49.10.60	158	135.5	0.05823947	0	0	0
0.000000000	04	138	10.49.255.255	201	201	0	0	0	0
63.006428671	02	ff02::fb	10	0	0	9.839363	0	0	0
63.006455487	04	5353	224.0.0.251	118	0	9.000922	0	0	0
0.000010176	04	57899	10.54.0.155	31	31	1.0176e-05	0	0	0.1002936
0.050525612	04	53	10.49.10.60	166	143	0.05052561	0	0	0
0.000010756	04	55662	10.54.0.155	31	31	1.0756e-05	0	0	0.0553543
0.054741988	04	53	10.49.10.60	116	92	0.05474199	0	0	0
0.000004362	04	33320	10.54.0.155	29	29	4.362e-06	0	0	0.05428493
0.053699654	04	53	10.49.10.60	89	83	0.05369966	0	0	0
0.000007747	04	39211	10.54.0.155	45	45	7.747e-06	0	0	0.00061728
0.000051153	04	53	10.49.10.60	73	67	5.1153e-05	0	0	0
0.000000000	04	51174	10.54.0.155	45	45	0	0	0	0.000565312
0.000000000	04	53	10.49.10.60	61	61	0	0	0	0
0.000010362	04	53442	10.54.0.155	38	38	1.0362e-05	0	0	0.000798912
0.000069006	04	53	10.49.10.60	98	76	6.9006e-05	0	0	0
0.000015154	04	45018	10.54.0.155	35	35	1.5154e-05	0	0	0.000822208
0.000170498	04	53	10.49.10.60	199	177.5	0.000170498	0	0	0
0.000016172	04	45600	10.54.0.155	37	37	1.6172e-05	0	0	0.1076176
0.050953072	04	53	10.49.10.60	153	137	0.05095307	0	0	0
58.798555569	04	60244	142.250.79.14	661	97.53333	58.45725	620622554	64240	0.09885287
58.711331563	us	443	10.49.10.60	1521	380.7059	58.45228	2503831596	65535	58.40996
59.896073635	04	58590	172.217.192.157	1412	251.4074	58.87639	925163748	64240	0.4067591
59.751327004	us	443	10.49.10.60	2824	933.1724	58.87601	1681577861	65535	58.77632
0.000011230	04	37863	10.54.0.155	34	34	1.123e-05	0	0	0.05842627
0.002943924	04	53	10.49.10.60	140	128	0.002943924	0	0	0
0.616643883	04	52616	172.217.29.194	1412	262.6786	0.1078747	1251059512	64240	0.1078541
0.615874975	us	443	10.49.10.60	1521	488.2778	0.06614172	2112770359	65535	0.02715041
1.006695343	04	44800	185.167.164.52	192.5	397.7253	0.05592752	17	64105	0.08448853
0.857897511	us	10.49.10.60	04	519.2	516.1302	0.05719317	13	32255.08	0.01373322
58.474404896	04	55376	142.251.133.162	1412	161.4211	58.09019	92582942	64240	0.100243
58.431747623	us	443	10.49.10.60	1521	248.3478	58.16821	1534450343	65535	58.12625
58.521570631	04	38290	142.251.135.66	1412	186.2667	58.12329	3314875046	64240	0.1109016
58.431732518	us	443	10.49.10.60	1521	321.9445	58.12286	3640331279	65535	58.07619
3.004003017	04	35038	239.255.255.250	172	172	1.001345	0	0	0
0.000000000	02	ff02::1:3	10	26	26	0	0	0	0
0.000000000	04	65272	224.0.0.252	0	26	0	0_0	0	0
0.003883423	04	5353	224.0.0.251	51	14.85298	0.0009708558	0	0	0
0.003406170	02	ff02::fb	10	14.85298	0	0.000680302	0	0	0
0.000010386	04	60806	10.54.0.155	39	39	1.0386e-05	0	0	0.05042602
0.000937445	04	53	10.49.10.60	98	92	0.000937445	0	0	0
0.000010127	04	38614	10.54.0.155	43	43	1.0127e-05	0	0	0.000588896
0.000090489	04	53	10.49.10.60	71	65	9.0489e-05	0	0	0
0.000009426	04	58651	10.54.0.155	35	35	9.426e-06	0	0	0.00062212
0.000112250	04	53	10.49.10.60	94	88	0.00011225	0	0	0
0.025844520	04	65276	239.255.255.250	137	137	0.02584452	0	0	0
0.000009150	04	54970	10.54.0.155	35	35	9.15e-06	0	0	0.04990919
0.049203204	04	53	10.49.10.60	97	91	0.04920321	0	0	0
0.000041214	04	45949	10.54.0.155	39	39	4.1214e-05	0	0	0.05067072
0.050159964	04	53	10.49.10.60	86	78	0.05015996	0	0	0
0.000008616	04	50437	10.54.0.155	38	38	8.616e-06	0	0	0.001037504
0.000487961	04	53	10.49.10.60	94	82	0.000487961	0	0	0
1.021902781	02	ff02::16	10	21.66667	4.971135	0.08515856	0	0	0
80.108748012	04	0	224.0.0.22	9.142858	2.643361	5.722054	0	0	0
0.000010360	04	48376	10.54.0.155	42	42	1.036e-05	0	0	0.1698132
0.005117469	04	53	10.49.10.60	108	102	0.005117469	0	0	0
0.000007982	04	59762	10.54.0.155	35	35	7.982e-06	0	0	0.000794176
0.000000209	04	53	10.49.10.60	94	88	2.09e-07	0	0	0
0.290625133	04	55884	104.17.24.14	103.1818	165.2624	0.02642047	10	63238.82	0.03710783
0.289994872	us	10.49.10.60	04	746.6667	760.8099	0.02416624	9	73566	0.008036932
80.679498409	07	0	239.255.255.250	4	4	79.13892	0	0	0
58.956641397	04	54670	108.139.121.199	120.2	239.9178	5.895664	9	64137.89	0.01762456
58.896972340	us	10.49.10.60	04	54.44444	66.86913	6.544108	9	68430.85	5.885016
58.937661727	04	60930	151.101.193.140	80.72727	155.6683	5.357969	10	64023.92	0.03905735
58.842002419	us	10.49.10.60	04	391.1818	545.4029	5.349273	11	145141.9	5.336528
58.997429657	04	57136	3.220.80.142	0	1039	0	0x00000000_0x00000000	1039	1.0432e-05
58.896328879	us	Inc"	443	0	1460	0	0x00000000_0x00000000	1460	2.816e-06
63.041761638	04	42830	142.250.200.227	663	102.6333	58.3246	982602421	64240	0.2580687
62.800884638	us	443	10.49.10.60	2824	185.3125	58.4923	3851144233	65535	58.25141
59.209344536	04	58772	157.240.12.16	98.78571	221.2917	4.229239	11	64133.01	0.05770877
59.156600768	us	10.49.10.60	04	70.66666	118.3269	4.929717	11	71480.81	4.195202
77.295668279	04	58871	10.54.0.155	82	60	77.29565	0	0	0.1727496
77.193173177	04	53	10.49.10.60	153	133.75	77.12354	0	0	77.12291
0.000000000	02	ff02::16	10	20	0	0	0	0	0
81.998966217	04	0	224.0.0.22	8	0	16.39979	0	0	0
0.000000000	04	138	10.49.255.255	201	201	0	0	0	0
0.000000000	07	0	224.0.0.1	4	0	4	0x80_0x00100000	0	0.000000000
59.471559016	04	55564	151.101.176.157	22.25	81.11217	0.8745817	67	133541.7	0.007682523
59.435623712	us	10.49.10.60	04	1477.656	763.0295	0.6191211	82	150016	0.8694651
59.488163587	04	43364	157.240.226.174	51.13334	121.5476	1.982939	29	63734.78	0.04024492
59.435830856	us	10.49.10.60	04	1026.464	1057.501	2.122708	25	69416.27	1.976193
58.939993806	04	51394	104.244.42.8	671	94.61539	58.38563	2548380018	64240	0.0918432
58.851458431	us	443	10.49.10.60	2720	450.3	58.39105	571329054	65535	58.30342
0.000000000	02	ff02::16	10	20	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
82.725076115	04	0	224.0.0.22	8	0	16.54502	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	54163	224.0.0.251	37	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
19.100896056	04	50375	142.251.129.65	1357	1357	9.646348	0	0	0
0.000000949	04	47517	10.54.0.155	45	45	9.49e-07	0	0	0.000832952
0.000304638	04	53	10.49.10.60	73	67	0.000304638	0	0	0
0.000014522	04	59969	10.54.0.155	35	35	1.4522e-05	0	0	0.00088916
0.000061131	04	53	10.49.10.60	119	101	6.1131e-05	0	0	0
0.000006162	04	33456	10.54.0.155	47	47	6.162e-06	0	0	0.000765664
0.000075470	04	53	10.49.10.60	75	69	7.547e-05	0	0	0
0.000000000	04	55568	10.54.0.155	38	38	0	0	0	0.000743536
0.000000000	04	53	10.49.10.60	310	310	0	0	0	0
0.000005632	04	47207	10.54.0.155	31	31	5.632e-06	0	0	0.000593336
0.000000199	04	53	10.49.10.60	155	122	1.99e-07	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
16.503356147	-	-	-	0	0	1.453407	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
85.511043284	04	0	224.0.0.22	9.333333	2.668888	14.25184	0	0	0
0.000009680	04	52060	10.54.0.155	31	31	9.68e-06	0	0	0.1818196
0.002985886	04	53	10.49.10.60	113	104	0.002985886	0	0	0
85.406688211	04	0	224.0.0.22	8	0	12.20096	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
3.003997453	04	47889	239.255.255.250	173	173	1.001867	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
61.447369355	04	52458	172.217.28.206	367	53.77778	58.90777	3216882152	501	0.1944882
61.351106075	us	443	10.49.10.60	638	87.33334	58.90742	1627139975	1040	58.8552
82.588485208	04	47430	108.139.113.85	78.64	174.8498	3.303539	24	63912.11	0.01587928
82.533583686	us	10.49.10.60	04	561.087	743.2116	3.588417	20	70647.99	3.340775
86.465860902	04	0	224.0.0.22	8	0	12.35227	0	0	0
0.000009089	04	33889	10.54.0.155	34	34	9.089e-06	0	0	0.1858446
0.006627271	04	53	10.49.10.60	116	107	0.006627271	0	0	0
0.000009604	04	57186	10.54.0.155	31	31	9.604e-06	0	0	0.000766592
0.000097668	04	53	10.49.10.60	113	104	9.7668e-05	0	0	0
0.286184121	04	52134	99.84.252.28	95.33334	160.5409	0.02384868	11	64076.15	0.05531349
0.290116503	us	10.49.10.60	04	705.9	808.6579	0.02901165	10	68287.82	0.004607536
0.000010948	04	57224	10.54.0.155	82	82	1.0948e-05	0	0	0.1971386
0.068225157	04	53	10.49.10.60	153	147	0.06822516	0	0	0
0.000008464	04	41128	10.54.0.155	31	31	8.464e-06	0	0	0.000738624
0.000069284	04	53	10.49.10.60	113	104	6.9284e-05	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
86.870690902	04	0	224.0.0.22	8	0	12.4101	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
11.101375912	04	41390	95.101.93.110	1460	359.2758	9.451574	2390209730	64240	0.1636947
11.067070356	fr	443	10.49.10.60	2778	425.1795	9.486262	2173643918	64240	9.452123
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.788767730	04	54130	18.239.225.67	0	664	0	0x00000000_0x00000000	664	1.5872e-05
0.711950165	us	Inc"	443	0	1440	0	0x00000000_0x00000000	1440	7.168e-06
87.424015568	04	0	224.0.0.22	8	0	12.48915	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
87.894048156	04	0	224.0.0.22	9.333333	2.721656	14.64901	0	0	0
87.916828879	04	0	224.0.0.22	9.333333	2.721656	14.65281	0	0	0
2.531861996	04	59474	99.84.252.126	11.39812	61.83392	0.007936871	317	1414324	0.004002443
2.455683708	us	10.49.10.60	04	1531.491	458.7574	0.003579716	559	75263.99	0.003696925
87.886151689	04	0	224.0.0.22	8	0	12.55516	0	0	0
87.904412650	04	0	224.0.0.22	8	0	12.55777	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
1.258330142	04	36484	99.84.252.40	77.09091	163.4314	0.1143936	9	64044.78	0.0677038
0.299023890	us	10.49.10.60	04	694	873.5239	0.03322488	9	66983.4	0.001384719
59.043133075	04	55004	172.217.29.98	677	69.46154	58.54419	31520272	64240	0.1047684
58.947069497	us	443	10.49.10.60	1521	457.1818	58.53933	3196178375	65535	58.48697
88.483456461	04	0	224.0.0.22	9.333333	2.668888	14.74724	0	0	0
78.985060311	04	36282	172.217.28.129	1243	27.68571	35.35976	3615550587	64240	0.1069995
78.989162314	us	443	10.49.10.60	2824	1145.498	35.35527	2965203725	65535	35.30304
88.385762003	04	0	224.0.0.22	8	0	12.62654	0	0	0
88.406085342	04	0	224.0.0.22	9	2.45001	11.05076	0	0	0
89.010942169	04	0	224.0.0.22	9.333333	2.668888	14.83516	0	0	0
0.000000000	04	0	224.0.0.22	8	0	0	0	0	0
89.474563843	04	0	224.0.0.22	8	0	12.78208	0	0	0
